Date,ALV,ASEKY,BAC,C,CADUSD=X,CHFUSD=X,CL=F,DNZOY,EURUSD=X,F,FDX,GBPUSD=X,GM,INRUSD=X,JCI,JPM,JPYUSD=X,RUBUSD=X,TM,TRYUSD=X,WFC,X,^DJI,^GSPC,^IRX,^IXIC
2021-07-16 00:00:00+00:00,90.44000244140625,14.300000190734863,37.91999816894531,66.9000015258789,0.7943442463874817,1.089561939239502,71.80999755859375,16.489999771118164,1.1811814308166504,13.609999656677246,292.489990234375,1.3829728364944458,55.459999084472656,0.013416155241429806,69.7300033569336,151.91000366210938,0.00910929311066866,0.013446517288684845,178.1300048828125,0.11681301146745682,44.279998779296875,21.889999389648438,34687.8515625,4327.16015625,0.03799999877810478,14427.240234375
2021-07-19 00:00:00+00:00,90.58999633789062,14.316666603088379,36.93000030517578,65.08000183105469,0.7925876975059509,1.0886961221694946,66.41999816894531,15.930000305175781,1.1814005374908447,13.279999732971191,294.82000732421875,1.3763866424560547,54.18000030517578,0.013399114832282066,68.02999877929688,146.97000122070312,0.009101334027945995,0.013502747751772404,176.3000030517578,0.1172044426202774,43.04999923706055,21.5,33962.0390625,4258.490234375,0.03999999910593033,14274.98046875
2021-07-20 00:00:00+00:00,92.7300033569336,14.176667213439941,37.689998626708984,66.29000091552734,0.7845598459243774,1.0887316465377808,67.41999816894531,16.375,1.1793843507766724,13.90999984741211,298.0199890136719,1.3669979572296143,56.150001525878906,0.013334507122635841,69.73999786376953,149.7100067138672,0.009129585698246956,0.013393801636993885,178.1199951171875,0.11654875427484512,44.84000015258789,22.059999465942383,34511.98828125,4323.06005859375,0.04500000178813934,14498.8798828125
2021-07-21 00:00:00+00:00,92.93000030517578,14.176667213439941,38.459999084472656,67.88999938964844,0.7889483571052551,1.0855052471160889,70.30000305175781,16.639999389648438,1.1784114837646484,14.1899995803833,298.3500061035156,1.3633265495300293,57.04999923706055,0.013417955487966537,70.55999755859375,152.86000061035156,0.009097525849938393,0.013450387865304947,179.67999267578125,0.11668066680431366,45.79999923706055,23.059999465942383,34798.0,4358.68994140625,0.04500000178813934,14631.9501953125
2021-07-22 00:00:00+00:00,91.44999694824219,14.636667251586914,37.959999084472656,66.93000030517578,0.7956145405769348,1.0898351669311523,71.91000366210938,16.6299991607666,1.179273009300232,13.90999984741211,296.6199951171875,1.3714035749435425,55.63999938964844,0.013433601707220078,70.16000366210938,150.92999267578125,0.00906988326460123,0.013524259440600872,177.99000549316406,0.1169021874666214,45.029998779296875,23.040000915527344,34823.3515625,4367.47998046875,0.0430000014603138,14684.599609375
2021-07-23 00:00:00+00:00,93.75,14.696666717529297,37.70000076293945,66.70999908447266,0.7959248423576355,1.0879971981048584,72.06999969482422,16.770000457763672,1.1772738695144653,13.819999694824219,297.07000732421875,1.377389669418335,54.939998626708984,0.013431471772491932,70.91999816894531,150.63999938964844,0.009079353883862495,0.013576792553067207,179.85000610351562,0.1168702095746994,44.59000015258789,23.1299991607666,35061.55078125,4411.7900390625,0.04500000178813934,14836.990234375
2021-07-26 00:00:00+00:00,96.4000015258789,14.696666717529297,38.130001068115234,67.7699966430664,0.7957032322883606,1.0875121355056763,71.91000366210938,16.665000915527344,1.1773432493209839,14.029999732971191,297.5,1.3757808208465576,55.77000045776367,0.01343203242868185,70.63999938964844,151.64999389648438,0.00904617179185152,0.013572756201028824,179.5,0.11699230968952179,45.0099983215332,24.149999618530273,35144.30859375,4422.2998046875,0.03999999910593033,14840.7099609375
2021-07-27 00:00:00+00:00,96.83000183105469,13.916666984558105,37.97999954223633,67.9800033569336,0.7974482178688049,1.0923470258712769,71.6500015258789,16.385000228881836,1.1807769536972046,13.789999961853027,282.6300048828125,1.3829153776168823,55.0,0.013460853137075901,70.7699966430664,151.4499969482422,0.009066018275916576,0.013572038151323795,178.44000244140625,0.11689754575490952,45.13999938964844,23.84000015258789,35058.51953125,4401.4599609375,0.04500000178813934,14660.580078125
2021-07-28 00:00:00+00:00,97.20999908447266,14.09000015258789,38.130001068115234,68.0999984741211,0.7942054867744446,1.0936132669448853,72.38999938964844,16.549999237060547,1.1823126077651978,13.859999656677246,281.8299865722656,1.3882719278335571,55.4900016784668,0.01342240534722805,70.29000091552734,151.6999969482422,0.009106970392167568,0.013566846027970314,179.8699951171875,0.11687567830085754,45.5099983215332,24.549999237060547,34930.9296875,4400.64013671875,0.04500000178813934,14762.580078125
2021-07-29 00:00:00+00:00,100.33999633789062,14.09000015258789,38.68000030517578,68.80999755859375,0.7987411618232727,1.0995051860809326,73.62000274658203,16.579999923706055,1.1845955848693848,14.390000343322754,281.9200134277344,1.3906852006912231,57.279998779296875,0.013442667201161385,71.5999984741211,153.0,0.009099926799535751,0.013616799376904964,181.4199981689453,0.11694183200597763,46.5,25.469999313354492,35084.53125,4419.14990234375,0.03999999910593033,14778.259765625
